#T Cv <E> <E^2>
0.3448496993987976 98.82967144576665 17.31232493855297 305.5234835259585
0.3458316633266533 98.75870685526363 17.36023893757237 307.2094148492476
0.346813627254509 98.68941053340299 17.40808406726076 308.897738197844
0.3477955911823647 98.62182621206394 17.45586198761646 310.588500047778
0.3487775551102205 98.55599338833849 17.5035743995015 312.2817485914589
0.3497595190380762 98.49194738305749 17.55122304050278 313.977533603136
0.3507414829659319 98.42971940496408 17.59880968086807 315.6759063054263
0.3517234468937876 98.36933662834879 17.64633611950277 317.3769192374681
0.3527054108216433 98.31082227603845 17.69380418005119 319.0806261246587
0.353687374749499 98.25419571337359 17.74121570705746 320.7870817506054
0.3546693386773547 98.19947254713739 17.78857256222972 322.4963418314928
0.3556513026052104 98.14666473257222 17.83587662079823 324.2084628930404
0.3566332665330662 98.09578068615687 17.88312976798459 325.9235021504828
0.3576152304609219 98.04682540203019 17.93033389559011 327.6415173917079
0.3585971943887776 97.99980057687173 17.9774908986856 329.3625668636433
0.3595791583166333 97.95470473552061 18.02460267244197 331.0867091624343
0.360561122244489 97.91153336145005 18.07167110907862 332.814003127227
0.3615430861723447 97.87027903085053 18.11869809494059 334.5445077378983
0.3625250501002004 97.83093154917194 18.16568550770944 336.2782820168829
0.3635070140280561 97.79347808803925 18.21263521375518 338.0153849351918
0.3644889779559118 97.75790332681771 18.25954906561297 339.7558753227033
0.3654709418837676 97.72418959230671 18.30642889960695 341.4998117827849
0.3664529058116233 97.69231700054229 18.35327653361211 343.2472526115438
0.367434869739479 97.66226359967308 18.40009376494865 344.9982557214674
0.3684168336673347 97.63400551016213 18.44688236842456 346.7528785696281
0.3693987975951904 97.60751706743739 18.49364409451148 348.5111780906851
0.3703807615230461 97.58277096221482 18.54038066765592 350.2732106342086
0.3713627254509018 97.55973837813296 18.5870937847416 352.0390319069479
0.3723446893787575 97.53838913098446 18.63378511367225 353.8086969195838
0.3733266533066132 97.51869180445341 18.68045629209276 355.5822599380091
0.374308617234469 97.50061388332958 18.72710892625005 357.3597744394089
0.3752905811623247 97.48412188488581 18.77374458997674 359.1412930726763
0.3762725450901804 97.46918148795666 18.82036482380374 360.9268676234074
0.3772545090180361 97.45575765856725 18.86697113420062 362.7165489833375
0.3782364729458918 97.44381477362333 18.91356499293392 364.5103871241369
0.3792184368737475 97.4333167391238 18.96014783654987 366.3084310753644
0.3802004008016032 97.42422710739532 19.00672106596905 368.1107289068162
0.3811823647294589 97.41650918925987 19.05328604619328 369.9173277147507
0.3821643286573146 97.41012616268196 19.09984410612551 371.7282736122941
0.3831462925851704 97.40504117890147 19.14639653848371 373.5436117235072
0.3841282565130261 97.40121746116129 19.19294459983418 375.3633861814104
0.3851102204408818 97.39861840328223 19.23948951070425 377.1876401295452
0.3860921843687375 97.39720766171273 19.28603245579614 379.0164157270138
0.3870741482965933 97.39694924349016 19.33257458428879 380.8497541568849
0.388056112224449 97.39780759022437 19.37911701022575 382.6876956379398
0.3890380761523047 97.39974765775956 19.42566081297849 384.5302794393365
0.3900200400801604 97.40273499048726 19.47220703778934 386.3775438982178
0.3910020040080161 97.40673579271554 19.51875669638476 388.2295264403016
0.3919839679358718 97.41171699326971 19.56531076765758 390.0862636028305
0.3929659318637275 97.41764630777347 19.611870198404 391.9477910600337
0.3939478957915832 97.42449229509714 19.65843590412964 393.8141436511286
0.3949298597194389 97.43222440856101 19.70500876990257 395.6853554101063
0.3959118236472947 97.44081304513816 19.7515896512515 397.5614595977394
0.3968937875751504 97.45022958704691 19.7981793751191 399.4424887353346
0.3978757515030061 97.46044644098558 19.84477874084481 401.3284746400504
0.3988577154308618 97.4714370723774 19.89138852119041 403.2194484618894
0.3998396793587175 97.4831760342332 19.9380094633933 405.1154407216987
0.4008216432865732 97.49563899315135 19.98464229024856 407.0164813506277
0.4018036072144289 97.50880275056718 20.03128770121102 408.9225997303777
0.4027855711422846 97.52264525929027 20.0779463735192 410.8338247343174
0.4037675350701403 97.53714563633123 20.124618963334 412.7501847693321
0.4047494989979961 97.55228417135432 20.17130610688466 414.6717078179761
0.4057314629258518 97.56804233232717 20.21800842162412 416.598421481266
0.4067134268537075 97.58440276557553 20.26472650738641 418.5303530213334
0.4076953907815632 97.60134929426678 20.31146094754144 420.4675294043967
0.4086773547094189 97.61886691062934 20.35821231015096 422.4099773434043
0.4096593186372746 97.63694176778242 20.40498114910883 424.3577233406204
0.4106412825651303 97.65556116522595 20.45176800527768 426.3107937296213
0.411623246492986 97.67471353361087 20.49857340760271 428.2692147168398
0.4126052104208418 97.69438841493803 20.54539787421749 430.2330124225787
0.4135871743486975 97.71457643955131 20.59224191352314 432.202212920943
0.4145691382765532 97.73526930224811 20.63910602524341 434.1768422791484
0.4155511022044089 97.75645973313702 20.68599070145999 436.156926595611
0.4165330661322646 97.77814146877066 20.7328964276072 438.1424920368742
0.4175150300601203 97.80030921740288 20.77982368345556 440.1335648734952
0.418496993987976 97.82295862598019 20.82677294403929 442.1301715143128
0.4194789579158317 97.84608624255043 20.87374468056188 444.132338539383
0.4204609218436874 97.86968947624793 20.92073936126797 446.1400927314276
0.4214428857715432 97.89376655833539 20.96775745226107 448.1534611055218
0.4224248496993989 97.91831649849891 21.0147994182953 450.1724709371404
